geocode_key,district,street_source,community_name,row_count
长宁-北新泾-檀宫,长宁,北新泾,檀宫,1
徐汇-万体馆-宛平南路493弄小区,徐汇,万体馆,宛平南路493弄小区,1
金山-金山周边-老西门花苑,金山,金山周边,老西门花苑,1
金山-金山周边-秦弯路1026弄小区,金山,金山周边,秦弯路1026弄小区,1
金山-石化-松卫新村,金山,石化,松卫新村,1
长宁-中山公园-花园大厦,长宁,中山公园,花园大厦,1
闵行-春申-天宸国际社区,闵行,春申,天宸国际社区,1
闵行-吴泾-兰香湖贰号,闵行,吴泾,兰香湖贰号,1
闵行-吴泾-兰香湖壹号,闵行,吴泾,兰香湖壹号,1
闵行-古美罗阳-鸿发家园(南区),闵行,古美罗阳,鸿发家园(南区),1
松江-松江新城-玉树苑,松江,松江新城,玉树苑,1
松江-泗泾-新南丽都(公寓住宅),松江,泗泾,新南丽都(公寓住宅),1
静安-曹家渡-万航渡路682号小区,静安,曹家渡,万航渡路682号小区,1
静安-新闸路-大德公寓,静安,新闸路,大德公寓,1
静安-新客站-徐汇新式里弄,静安,新客站,徐汇新式里弄,1
静安-新客站-和馨苑,静安,新客站,和馨苑,1
静安-彭浦-阳泉小苑,静安,彭浦,阳泉小苑,1
杨浦-东外滩-宝立公寓,杨浦,东外滩,宝立公寓,1
松江-九亭-九亭教师楼,松江,九亭,九亭教师楼,1
松江-松江新城-人乐二村,松江,松江新城,人乐二村,1
长宁-新华路-番禺路277弄小区,长宁,新华路,番禺路277弄小区,1
长宁-新华路-淮海世纪花苑,长宁,新华路,淮海世纪花苑,1
长宁-仙霞-茅台东苑,长宁,仙霞,茅台东苑,1
长宁-新华路-平武大楼,长宁,新华路,平武大楼,1
长宁-新华路-云阳村,长宁,新华路,云阳村,1
长宁-天山-紫虹大厦,长宁,天山,紫虹大厦,1
闵行-古美罗阳-半岛豪门(1935弄),闵行,古美罗阳,半岛豪门(1935弄),1
闵行-七宝-青年路246号小区,闵行,七宝,青年路246号小区,1
宝山-高境-紫逸佳苑,宝山,高境,紫逸佳苑,1
宝山-高境-殷馨花苑,宝山,高境,殷馨花苑,1
长宁-中山公园-新衡公寓,长宁,中山公园,新衡公寓,1
松江-松江大学城-星辰园(别墅),松江,松江大学城,星辰园(别墅),1
松江-岳阳-平高广场,松江,岳阳,平高广场,1
杨浦-东外滩-荣鑫公寓,杨浦,东外滩,荣鑫公寓,1
松江-中山-小塔前,松江,中山,小塔前,1
杨浦-黄兴-杨浦欣园(东区),杨浦,黄兴,杨浦欣园(东区),1
静安-江宁路-三乐小区,静安,江宁路,三乐小区,1
静安-曹家渡-新闸路1911弄小区,静安,曹家渡,新闸路1911弄小区,1
静安-曹家渡-延平路482弄小区,静安,曹家渡,延平路482弄小区,1
静安-曹家渡-延平路308弄小区,静安,曹家渡,延平路308弄小区,1
静安-曹家渡-安远路845-911号小区,静安,曹家渡,安远路845-911号小区,1
杨浦-黄兴-双阳路公房,杨浦,黄兴,双阳路公房,1
杨浦-黄兴-佳木斯路118-124号楼,杨浦,黄兴,佳木斯路118-124号楼,1
杨浦-五角场-武川路222弄小区,杨浦,五角场,武川路222弄小区,1
杨浦-五角场-复旦教师公寓,杨浦,五角场,复旦教师公寓,1
杨浦-五角场-中通公寓,杨浦,五角场,中通公寓,1
杨浦-五角场-三门路24弄小区,杨浦,五角场,三门路24弄小区,1
静安-闸北公园-延长路164-178号(双)小区,静安,闸北公园,延长路164-178号(双)小区,1
静安-江宁路-新闸路1730弄小区,静安,江宁路,新闸路1730弄小区,1
黄浦-南京东路-山西南路5号小区,黄浦,南京东路,山西南路5号小区,1
黄浦-人民广场-静安玺樾,黄浦,人民广场,静安玺樾,1
黄浦-人民广场-重新小区,黄浦,人民广场,重新小区,1
杨浦-江浦路-吴家浜小区,杨浦,江浦路,吴家浜小区,1
崇明-陈家-大通路208号小区,崇明,陈家,大通路208号小区,1
崇明-陈家-东滩花园(公寓住宅),崇明,陈家,东滩花园(公寓住宅),1
崇明-长兴岛-中南江山美宸(别墅),崇明,长兴岛,中南江山美宸(别墅),1
崇明-城桥-科技新村,崇明,城桥,科技新村,1
长宁-新华路-幸福小区,长宁,新华路,幸福小区,1
闵行-七宝-晟虹新景苑,闵行,七宝,晟虹新景苑,1
长宁-天山-娄山关路969弄小区,长宁,天山,娄山关路969弄小区,1
长宁-天山-天山公寓,长宁,天山,天山公寓,1
杨浦-杨浦周边-平凉路848号小区,杨浦,杨浦周边,平凉路848号小区,1
杨浦-杨浦公园-控江路652弄小区,杨浦,杨浦公园,控江路652弄小区,1
奉贤-南桥-金叶小区,奉贤,南桥,金叶小区,1
奉贤-南桥-解放四区,奉贤,南桥,解放四区,1
杨浦-黄兴-复旦宿舍0号楼,杨浦,黄兴,复旦宿舍0号楼,1
黄浦-五里桥-局门路405弄小区,黄浦,五里桥,局门路405弄小区,1
静安-静安寺-马克思公寓,静安,静安寺,马克思公寓,1
"静安-静安寺-愚园路348,354,356号小区",静安,静安寺,"愚园路348,354,356号小区",1
静安-静安寺-常德路968弄小区,静安,静安寺,常德路968弄小区,1
静安-静安寺-万航渡路130弄小区,静安,静安寺,万航渡路130弄小区,1
"杨浦-平凉路-霍山路1192,1196号小区",杨浦,平凉路,"霍山路1192,1196号小区",1
杨浦-五角场-香阁丽苑(别墅),杨浦,五角场,香阁丽苑(别墅),1
黄浦-蓬莱公园-欣安基公寓,黄浦,蓬莱公园,欣安基公寓,1
嘉定-华亭-嘉行公路3154弄小区,嘉定,华亭,嘉行公路3154弄小区,1
嘉定-丰庄-真建七街坊,嘉定,丰庄,真建七街坊,1
